active_regime,baseline_candidate_id,baseline_selected_score,baseline_source_prior,baseline_template_name,bonus,canopy_dew_margin,conservative_margin,counterfactual_winner_id,counterfactual_winner_score,dew_margin_air,hour_of_day,rh_air,risk_flags,selected_minus_conservative,step,temp_air,vpd_air
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,2.2797041019417037,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,8.290483044137616,13.75,60.15452053990635,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": false, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",151,25.246369424841415,1.2807424431579622
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,3.6358792573908634,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,10.1041177277378,10.0,53.458179694769285,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",328,24.75448627619811,1.4527875555007945
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,3.6841907253908524,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,10.612081132847798,10.25,51.87587327345088,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",329,25.29541262081237,1.5513566063180169
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,3.4845829184671526,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,10.698515551018316,10.5,51.686250794621095,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",330,25.66786088469156,1.592277385998778
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,3.2297511246124255,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,10.725463644253777,10.75,51.695405871901585,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",331,26.04088379374779,1.6275083589275892
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,2.9693533494612723,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,10.74109053014124,11.0,51.74183604493684,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",332,26.412947422608287,1.6620371174397184
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,2.722370359712304,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,10.752774256289758,11.25,51.79783594592986,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",333,26.77220849355655,1.695578869261264
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,2.8378299268554006,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,10.244641414987091,11.5,53.36330045573909,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",334,26.242516112397944,1.5901324920779896
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,3.1045080467293626,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,9.748831346814958,11.75,54.90178649761487,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",335,25.563830145904493,1.4771644616794477
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,3.43636661741656,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,9.22946796425716,12.0,56.55553498059691,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": false, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",336,24.785058993745064,1.358580712124477
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,2.861449150504045,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,8.890756544000306,8.5,57.641921711275685,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": false, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",418,24.170296688781278,1.2767945703295254
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,-1.2616665605056205,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,9.456157616757206,9.0,56.48044449802184,"{""any_risk"": true, ""canopy_dew_margin_lt0"": true, ""canopy_dew_margin_lt1"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": true, ""dry_risk"": false, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",516,27.743459968169855,1.6204413170818737
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,-0.5626602454932801,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,9.492685155863427,9.5,56.246076591047284,"{""any_risk"": true, ""canopy_dew_margin_lt0"": true, ""canopy_dew_margin_lt1"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": true, ""dry_risk"": false, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",518,27.319752606818582,1.5893294871831878
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,-0.6865096997131985,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,9.25534941602092,10.0,57.119653847492,"{""any_risk"": true, ""canopy_dew_margin_lt0"": true, ""canopy_dew_margin_lt1"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": true, ""dry_risk"": false, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",520,27.436947417403612,1.568312406336445
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,-0.7525899879942699,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,9.365351839815222,10.5,56.82644935479121,"{""any_risk"": true, ""canopy_dew_margin_lt0"": true, ""canopy_dew_margin_lt1"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": true, ""dry_risk"": false, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",522,27.840514804847178,1.6166821087162488
NORMAL_BALANCED,previous_plan_prior:previous_shift_all:2,1.06,previous_plan_prior,previous_shift_all,0.06,1.0327574312835637,0.056374999731779285,conservative_prior:conservative_stabilize:5,1.0636250002682208,9.92047493861488,12.5,54.801782048047585,"{""any_risk"": true, ""canopy_dew_margin_lt0"": false, ""canopy_dew_margin_lt1"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": true, ""dry_risk"": true, ""dry_vent_risk"": true, ""high_vpd"": true, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}","{""base_final_score"": 0.0003749997317792353, ""final_score"": 0.056374999731779285, ""prior_confidence_bonus"": 0.055999999999999994, ""projected_energy_proxy"": 0.0, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.0008333327372869181, ""raw_energy_proxy"": 0.0, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.0008333327372869181, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",530,27.520000352312426,1.6611314003850348
